"x","y","srid","name","place","population"
1037512,7461850,3857,"Lejrskov","hamlet",-1
951486,7562551,3857,"Sædding","hamlet",-1
922794,7489827,3857,"Vrøgum","hamlet",-1
1079484,7341728,3857,"Vemmingbund","hamlet",-1
1113750,7459732,3857,"Holse St","hamlet",-1
1117802,7342130,3857,"Ny Pøl","hamlet",-1
1134724,7477836,3857,"Lindø","hamlet",-1
958964,7566608,3857,"Lille Fiskbæk","hamlet",-1
967245,7569400,3857,"Egeris","hamlet",-1
1119779,7459403,3857,"Ejlskov","hamlet",-1
1117266,7461043,3857,"Ore","hamlet",-1
1098331,7559968,3857,"Horndrup","hamlet",-1
1095812,7560793,3857,"Tåning","hamlet",-1
1093351,7554837,3857,"Ejer","hamlet",-1
1086153,7837151,3857,"Skøttrup","hamlet",-1
1096155,7553647,3857,"Ris","hamlet",-1
1088978,7841028,3857,"Vittrup","hamlet",-1
1094751,7553055,3857,"Bjødstrup","hamlet",-1
1134007,7381255,3857,"Bjerne","hamlet",-1
1072564,7511342,3857,"Solskov","hamlet",-1
1072891,7513669,3857,"Gl Sole","hamlet",-1
1321905,7554697,3857,"Kikhavn","hamlet",-1
1329924,7557034,3857,"Tollerup","hamlet",-1
949111,7454645,3857,"Novrup","hamlet",-1
1073144,7515604,3857,"Båstrup","hamlet",-1
1063350,7521677,3857,"Laage","hamlet",-1
1070407,7523952,3857,"Bøgballe","hamlet",-1
1064075,7712245,3857,"Store Binderup","hamlet",-1
1067476,7716227,3857,"Lille Binderup","hamlet",-1
1075383,7521503,3857,"Krollerup","hamlet",-1
1056238,7692830,3857,"Gammel Hvam","hamlet",-1
1044793,7751707,3857,"Hemdrup","hamlet",-1
1050275,7750938,3857,"Erkilstrup","hamlet",-1
1197047,7398627,3857,"Vormark","hamlet",-1
1074792,7526573,3857,"Haurum","hamlet",-1
1078509,7523610,3857,"Merring","hamlet",-1
1139185,7471591,3857,"Grindløse","hamlet",-1
1090506,7603152,3857,"Lyngby","hamlet",-1
1051221,7589019,3857,"Funder Kirkeby","hamlet",-1
1065986,7356331,3857,"Kidding","hamlet",-1
1093573,7603333,3857,"Sporup","hamlet",-1
1092808,7596445,3857,"Toustrup Stationsby","hamlet",-1
1092502,7593354,3857,"Toustrup","hamlet",-1
1089494,7592157,3857,"Dallerup","hamlet",-1
1096238,7592040,3857,"Låsby Stationsby","hamlet",-1
1031678,7623097,3857,"Havredal","hamlet",-1
1067728,7456927,3857,"Agtrupvig","hamlet",-1
1066673,7743812,3857,"Halkær","hamlet",-1
1113501,7466939,3857,"Skåstrup Strand","hamlet",-1
1114463,7465369,3857,"Skåstrup","hamlet",-1
1144915,7473784,3857,"Nørre Nærå","hamlet",-1
1324503,7293066,3857,"Fiskebæk","hamlet",-1
1113191,7611493,3857,"Tinning","hamlet",-1
1143339,7468657,3857,"Nørre Højrup","hamlet",-1
1132986,7467174,3857,"Ejlby","hamlet",-1
1133996,7470759,3857,"Nørre Esterbølle","hamlet",-1
1140475,7465385,3857,"Rostrup","hamlet",-1
1158921,7419495,3857,"Lumby","hamlet",-1
1151802,7469231,3857,"Bederslev","hamlet",-1
1326501,7302880,3857,"Højet","hamlet",-1
1076625,7710144,3857,"Mejlby","hamlet",-1
1064947,7459412,3857,"Drejens","hamlet",-1
1154426,7422127,3857,"Dømmestrup","hamlet",-1
957827,7621748,3857,"Nørre Felding","hamlet",-1
1162455,7394226,3857,"Snarup","hamlet",-1
1149103,7472752,3857,"Roerslev","hamlet",-1
1170593,7405424,3857,"Lørup","hamlet",-1
1167755,7428515,3857,"Allerup Torup","hamlet",-1
1144317,7471830,3857,"Ringe","hamlet",-1
1058334,7453316,3857,"Dalby","hamlet",-1
1194884,7404600,3857,"Øksendrup","hamlet",-1
1141899,7475853,3857,"Klinte","hamlet",-1
1165529,7427811,3857,"Allerup","hamlet",-1
1140705,7476392,3857,"Vedbjerg","hamlet",-1
1154010,7473717,3857,"Krogsbølle","hamlet",-1
1067833,7747577,3857,"Djørup","hamlet",-1
1152161,7380279,3857,"Pejrup","hamlet",-1
1324881,7298735,3857,"Bruserup","hamlet",-1
1104936,7456388,3857,"Kærby","hamlet",-1
1098736,7457377,3857,"Roerslev","hamlet",-1
1069065,7470812,3857,"Højrup","hamlet",-1
1120255,7453954,3857,"Skovsgårde","hamlet",-1
946460,7562293,3857,"Hanning","hamlet",-1
1108374,7452153,3857,"Bubel","hamlet",-1
1343052,7339403,3857,"Ore","hamlet",-1
1075277,7342076,3857,"Skodsbøl","hamlet",-1
930525,7489123,3857,"Kærup","hamlet",-1
1249374,7472867,3857,"Tystrup","hamlet",-1
1068116,7465295,3857,"Oddersted","hamlet",-1
1029628,7497958,3857,"Randbøl","hamlet",-1
1346357,7534203,3857,"Sigerslevvester","hamlet",-1
1095144,7367573,3857,"Torup","hamlet",-1
1150612,7416788,3857,"Radby","hamlet",-1
1093301,7362403,3857,"Stevning","hamlet",-1
979840,7440538,3857,"Hjortlund","hamlet",-1
1069044,7478852,3857,"Follerup","hamlet",-1
1071773,7475445,3857,"Tolstrup","hamlet",-1
1073280,7473442,3857,"Kongsted","hamlet",-1
1073440,7470164,3857,"Tårup","hamlet",-1
1074620,7471842,3857,"Torp","hamlet",-1
1375835,7427802,3857,"Råby","hamlet",-1
1111653,7659582,3857,"Borup","hamlet",-1
1366910,7431208,3857,"Varpelev","hamlet",-1
1075120,7475639,3857,"Bredstruplund","hamlet",-1
1079228,7477257,3857,"Stallerup","hamlet",-1
1073286,7480470,3857,"Gammel Pjedsted","hamlet",-1
1080837,7478443,3857,"Egum","hamlet",-1
1387698,7568704,3857,"Risby","hamlet",-1
1338518,7520923,3857,"Tørslev","hamlet",-1
1350254,7535093,3857,"Sigerslevøster","hamlet",-1
1348456,7538017,3857,"Strølille","hamlet",-1
1113354,7666499,3857,"Hastrup","hamlet",-1
1346321,7540027,3857,"Lille Havelse","hamlet",-1
1343472,7539229,3857,"Store Havelse","hamlet",-1
1343556,7535109,3857,"Havelse Mølle","hamlet",-1
1039183,7387676,3857,"Hovslund","hamlet",-1
974744,7445522,3857,"Strat","hamlet",-1
962026,7456854,3857,"Ålbæk","hamlet",-1
1041919,7384232,3857,"Øster Løgum","hamlet",-1
1044443,7394969,3857,"Skovby","hamlet",-1
1328544,7492960,3857,"Lyndby","hamlet",-1
1104681,7650661,3857,"Tånum","hamlet",-1
931142,7473166,3857,"Kokspang","hamlet",-1
931601,7473826,3857,"Hostrup","hamlet",-1
1038592,7400355,3857,"Arnitlund","hamlet",-1
1346819,7327588,3857,"Bønnet","hamlet",-1
1043603,7500940,3857,"Balle","hamlet",-1
1021772,7424155,3857,"Tved","hamlet",-1
1343374,7473438,3857,"Ramsømagle","hamlet",-1
927665,7482579,3857,"Billum","hamlet",-1
931633,7483885,3857,"Janderup","hamlet",-1
1352562,7537346,3857,"Strø","hamlet",-1
1083116,7413305,3857,"Løkke","hamlet",-1
1327862,7503301,3857,"Biltris","hamlet",-1
1084017,7412490,3857,"Årø","hamlet",-1
1081055,7412214,3857,"Årøsund","hamlet",-1
1045161,7407287,3857,"Christiansdal","hamlet",-1
1336333,7455795,3857,"Nørre Dalby","hamlet",-1
1051762,7401520,3857,"Sønder Marstrup","hamlet",-1
1065015,7469769,3857,"Sønder Vilstrup","hamlet",-1
976455,7400920,3857,"Normsted","hamlet",-1
1342681,7481075,3857,"Darup","hamlet",-1
1345324,7480807,3857,"Kamstrup","hamlet",-1
1346600,7481324,3857,"Vor Frue","hamlet",-1
1051044,7470666,3857,"Dons","hamlet",-1
930316,7518039,3857,"Lydum","hamlet",-1
1344705,7494695,3857,"Veddelev","hamlet",-1
1347977,7498062,3857,"Risø","hamlet",-1
1072640,7467537,3857,"Børup","hamlet",-1
1157146,7426615,3857,"Volderslev","hamlet",-1
1044556,7377661,3857,"Rise-Hjarup","hamlet",-1
1066244,7436462,3857,"Hejls","hamlet",-1
1129457,7663000,3857,"Lindbjerg","hamlet",-1
1341978,7327785,3857,"Horbelev","hamlet",-1
1128387,7654468,3857,"Vestrup","hamlet",-1
1326026,7403171,3857,"Størlinge","hamlet",-1
1320960,7462395,3857,"Jystrup","hamlet",-1
1340999,7329665,3857,"Særslev","hamlet",-1
1341985,7371469,3857,"Mern","hamlet",-1
1357566,7356976,3857,"Koster","hamlet",-1
1367734,7368639,3857,"Ulfshale","hamlet",-1
1357596,7369875,3857,"Nyord","hamlet",-1
905518,7470511,3857,"Blåvand-Oksby","hamlet",-1
1136700,7678221,3857,"Knejsted","hamlet",-1
1263769,7345392,3857,"Kragenæs","hamlet",-1
1341470,7324461,3857,"Meelse","hamlet",-1
1278309,7550032,3857,"Ebbeløkke","hamlet",-1
1322913,7394623,3857,"Blangslev","hamlet",-1
1335018,7323238,3857,"Horreby","hamlet",-1
951022,7467507,3857,"Vester Nebel","hamlet",-1
942049,7464494,3857,"Tarp","hamlet",-1
943831,7466630,3857,"Bryndum","hamlet",-1
1356281,7539713,3857,"Borup","hamlet",-1
1358329,7542302,3857,"Harløse","hamlet",-1
1097396,7434220,3857,"Husby","hamlet",-1
1044346,7494229,3857,"Vingsted","hamlet",-1
1288675,7519026,3857,"Engelstrup","hamlet",-1
1047561,7488746,3857,"Ammitsbøl","hamlet",-1
1103849,7435180,3857,"Håre","hamlet",-1
1325069,7550901,3857,"Amager Huse","hamlet",-1
1334735,7552391,3857,"Hanehoved","hamlet",-1
1343375,7534956,3857,"Havelse Mølle","hamlet",-1
1133703,7608713,3857,"Pannerup","hamlet",-1
1347054,7541507,3857,"Grimstrup","hamlet",-1
1140949,7610948,3857,"Grøttrup","hamlet",-1
925856,7492521,3857,"Jegum Ferieland","hamlet",-1
1360982,7545401,3857,"Tjæreby","hamlet",-1
1206073,7653567,3857,"Veggerslev","hamlet",-1
1212870,7647016,3857,"Hammelev","hamlet",-1
1206868,7649465,3857,"Thorsø","hamlet",-1
1209806,7651113,3857,"Voldby","hamlet",-1
1206029,7658839,3857,"Gjerrild","hamlet",-1
1204842,7659618,3857,"Stokbro","hamlet",-1
1202218,7654367,3857,"Rimsø","hamlet",-1
1195773,7651604,3857,"Selkær","hamlet",-1
1193850,7654675,3857,"Glesborg","hamlet",-1
1197558,7652734,3857,"Selkær Mølle","hamlet",-1
1192525,7665230,3857,"Bønnerup Strand","hamlet",-1
1139881,7613015,3857,"Bendstrup","hamlet",-1
1291501,7308144,3857,"Godsted","hamlet",-1
1307430,7497730,3857,"Andelslandsbyen Nyvang","hamlet",-1
1283736,7315958,3857,"Refshale","hamlet",-1
1339351,7321673,3857,"Karleby","hamlet",-1
996748,7683733,3857,"Hindborg","hamlet",-1
1269545,7335093,3857,"Keldernæs","hamlet",-1
1077269,7453017,3857,"Gammel Ålbo","hamlet",-1
1341359,7331625,3857,"Nr Tåstrup","hamlet",-1
935226,7465761,3857,"Guldager Kirkeby","hamlet",-1
939621,7466080,3857,"Guldager Stationsby","hamlet",-1
1292394,7315059,3857,"Udstolpe","hamlet",-1
927549,7467258,3857,"Sjelborg","hamlet",-1
1282937,7322220,3857,"Hunseby","hamlet",-1
1275525,7315496,3857,"Håred","hamlet",-1
1298300,7313988,3857,"Fjelde","hamlet",-1
1294537,7314895,3857,"Slemminge","hamlet",-1
1285925,7323306,3857,"Krårup","hamlet",-1
1280936,7322302,3857,"Maglemer","hamlet",-1
1278682,7320722,3857,"Grimstrup","hamlet",-1
1282878,7320521,3857,"Skelstrup","hamlet",-1
1335559,7330079,3857,"Falkerslev","hamlet",-1
1301462,7310201,3857,"Døllefjelde","hamlet",-1
1303656,7312957,3857,"Rykkerup","hamlet",-1
1301166,7321183,3857,"Radsted","hamlet",-1
997838,7791152,3857,"Lildstrand","hamlet",-1
1107918,7431854,3857,"Hjerup","hamlet",-1
1128364,7418169,3857,"Holte","hamlet",-1
997429,7659387,3857,"Bærs","hamlet",-1
1102436,7548509,3857,"Møballe","hamlet",-1
1278777,7525715,3857,"Høve","hamlet",-1
1067432,7344023,3857,"Alnor","hamlet",-1
1124177,7582531,3857,"Lemming","hamlet",-1
1124022,7459213,3857,"Hårslev","hamlet",-1
1272032,7328836,3857,"Havløkke","hamlet",-1
1267428,7337130,3857,"Saltvig","hamlet",-1
1264550,7338833,3857,"Hejringe","hamlet",-1
1261594,7341883,3857,"Birket","hamlet",-1
1288432,7301729,3857,"Vestre Ulslev","hamlet",-1
1291699,7301510,3857,"Øllebølle","hamlet",-1
1294326,7303065,3857,"Østre Ulslev","hamlet",-1
1294499,7304815,3857,"Karleby","hamlet",-1
1124767,7455308,3857,"Gamby","hamlet",-1
1088735,7575423,3857,"Siim","hamlet",-1
1083321,7580870,3857,"Alling","hamlet",-1
1288370,7530175,3857,"Lille Egebjerg","hamlet",-1
1379112,7572545,3857,"Villingerød","hamlet",-1
1086094,7580503,3857,"Tørring","hamlet",-1
1087948,7580025,3857,"Tulstrup","hamlet",-1
1090762,7568908,3857,"Boes","hamlet",-1
1253585,7347083,3857,"Svinsbjerg","hamlet",-1
1085385,7568786,3857,"Emborg","hamlet",-1
1197263,7348562,3857,"Gammel Skrøbelev","hamlet",-1
1089800,7349687,3857,"Kær","hamlet",-1
1074519,7577531,3857,"Glarbo","hamlet",-1
1372267,7496571,3857,"Risby","hamlet",-1
1282449,7305000,3857,"Fuglse","hamlet",-1
1115812,7556643,3857,"Gjesing","hamlet",-1
1095415,7575802,3857,"Nygårde","hamlet",-1
1091751,7576007,3857,"Firgårde","hamlet",-1
1098625,7575964,3857,"Hemstok","hamlet",-1
1094851,7574015,3857,"Dover","hamlet",-1
1099079,7570403,3857,"Illerup","hamlet",-1
1096198,7568765,3857,"Alken","hamlet",-1
1237569,7351361,3857,"Onsevig","hamlet",-1
1330400,7449027,3857,"Slimminge","hamlet",-1
1042585,7462497,3857,"Højrup","hamlet",-1
1349814,7458446,3857,"Højelse","hamlet",-1
1353731,7459311,3857,"Ølsemagle","hamlet",-1
1352098,7457319,3857,"Ølby","hamlet",-1
1352604,7462938,3857,"Naurbjerg","hamlet",-1
1354442,7464457,3857,"Jersie","hamlet",-1
1046171,7465676,3857,"Stubdrup","hamlet",-1
1358179,7469503,3857,"Karlstrup","hamlet",-1
1355438,7472214,3857,"Snoldelev-Hastrup","hamlet",-1
1051066,7464132,3857,"Rådvad","hamlet",-1
1084046,7526248,3857,"Eriknauer","hamlet",-1
1350711,7529166,3857,"Hørup","hamlet",-1
1065422,7509284,3857,"Hornstrup Mølleby","hamlet",-1
1056301,7505424,3857,"Lille Høgsholt","hamlet",-1
1053937,7392839,3857,"Diernæs","hamlet",-1
1044439,7502142,3857,"Lildfrost","hamlet",-1
1112091,7356200,3857,"Pomose","hamlet",-1
1035766,7502713,3857,"Nørup","hamlet",-1
1285709,7301940,3857,"Flårup","hamlet",-1
1045517,7359965,3857,"Røllum","hamlet",-1
1044153,7402136,3857,"Ustrup","hamlet",-1
1306606,7329448,3857,"Majbølle","hamlet",-1
1164526,7439653,3857,"Aasum","hamlet",-1
1337382,7323065,3857,"Eget","hamlet",-1
1309061,7304290,3857,"Frejlev","hamlet",-1
1346963,7330859,3857,"Moseby","hamlet",-1
1107478,7656040,3857,"Svejstrup","hamlet",-1
905861,7483154,3857,"Vejers Strand","hamlet",-1
1142045,7633769,3857,"Huhej","hamlet",-1
1309454,7326235,3857,"Hjelm","hamlet",-1
1305664,7320263,3857,"Krungerup","hamlet",-1
950753,7517028,3857,"Strellev","hamlet",-1
950232,7504223,3857,"Horne","hamlet",-1
946844,7501296,3857,"Stundsig","hamlet",-1
1273221,7320488,3857,"Erikstrup","hamlet",-1
1271570,7322758,3857,"Østofte","hamlet",-1
1174855,7615149,3857,"Møllerup","hamlet",-1
1158471,7850273,3857,"Åsted","hamlet",-1
1152777,7847731,3857,"Skæum Kirkeby","hamlet",-1
1272944,7316052,3857,"Rå","hamlet",-1
1274277,7314135,3857,"Hillested","hamlet",-1
1170401,7597642,3857,"Viderup","hamlet",-1
1143119,7429691,3857,"Brændekilde","hamlet",-1
970265,7396046,3857,"Astrup","hamlet",-1
1088325,7750981,3857,"Volstrup","hamlet",-1
1331050,7311611,3857,"Idestrup","hamlet",-1
1068325,7529575,3857,"Dortheasminde","hamlet",-1
1169385,7840619,3857,"Haldbjerg","hamlet",-1
1333467,7317546,3857,"Sdr Kirkeby","hamlet",-1
1152007,7796664,3857,"Ørsø","hamlet",-1
1333875,7316066,3857,"Egebjerg","hamlet",-1
967013,7411779,3857,"Gammel Hviding","hamlet",-1
968664,7411162,3857,"Høgsbro","hamlet",-1
1309273,7319374,3857,"Hanemose","hamlet",-1
1263763,7326540,3857,"Tjennemarke","hamlet",-1
967884,7414629,3857,"Enderup","hamlet",-1
967874,7413710,3857,"Råhede","hamlet",-1
1312203,7296633,3857,"Vantore","hamlet",-1
988478,7437518,3857,"Kalvslund","hamlet",-1
1309715,7305278,3857,"Nørre Frejlev","hamlet",-1
1148325,7857376,3857,"Tolne Kirkeby","hamlet",-1
1154287,7858676,3857,"Dvergetved","hamlet",-1
1161109,7858848,3857,"Øster Holmen","hamlet",-1
1148526,7863950,3857,"Vogn","hamlet",-1
1163621,7863151,3857,"Nielstrup","hamlet",-1
1336245,7315733,3857,"Sdr Alslev","hamlet",-1
1333957,7309743,3857,"Eleknøre","hamlet",-1
1310793,7313087,3857,"Flintinge","hamlet",-1
1348999,7464427,3857,"Kirke Skensved","hamlet",-1
1332105,7278488,3857,"Birkemose","hamlet",-1
1348274,7472695,3857,"Salløv","hamlet",-1
1053915,7385479,3857,"Kalvø","hamlet",-1
1301368,7304688,3857,"Grønnegade","hamlet",-1
1179692,7455976,3857,"Bregnør Fiskerleje","hamlet",-1
1365006,7504119,3857,"Edelgave Huse","hamlet",-1
1332657,7309652,3857,"Sdr Tåstrup","hamlet",-1
1094140,7444918,3857,"Føns","hamlet",-1
1078935,7460048,3857,"Hindsgavlbro","hamlet",-1
1336616,7311427,3857,"Ulslev","hamlet",-1
1175085,7600333,3857,"Bogens","hamlet",-1
1275257,7524436,3857,"Veddinge","hamlet",-1
1272394,7521315,3857,"Riis","hamlet",-1
1174229,7606875,3857,"Basballe","hamlet",-1
1315552,7490418,3857,"Englerup","hamlet",-1
1326858,7320264,3857,"Systofte","hamlet",-1
1363373,7478456,3857,"Greve Landsby","hamlet",-1
1329100,7306922,3857,"Stovby","hamlet",-1
1335141,7307080,3857,"Eleknøre Strand","hamlet",-1
1389280,7355853,3857,"Busemark","hamlet",-1
1040554,7586141,3857,"Pårup","hamlet",-1
1388134,7352825,3857,"Klintholm Havn","hamlet",-1
1384185,7358651,3857,"Råbymagle","hamlet",-1
1379255,7361100,3857,"Hjertebjerg","hamlet",-1
1087953,7537062,3857,"Lund","hamlet",-1
1361658,7355359,3857,"Tjørnemark","hamlet",-1
1044085,7570832,3857,"Hjøllund","hamlet",-1
1059399,7564480,3857,"Velling","hamlet",-1
1079119,7335587,3857,"Gammelgab","hamlet",-1
1083542,7563609,3857,"Voerladegård","hamlet",-1
1161336,7889314,3857,"Bunken","hamlet",-1
1090359,7501718,3857,"Gammelby","hamlet",-1
1028947,7512806,3857,"Lindeballe","hamlet",-1
1183476,7369088,3857,"Eskær","hamlet",-1
1185214,7368163,3857,"Troense","hamlet",-1
1174436,7356246,3857,"Skovballe","hamlet",-1
1079932,7573366,3857,"Gammel Rye","hamlet",-1
1027603,7517112,3857,"Nørskov","hamlet",-1
1066542,7779744,3857,"Sønder Økse","hamlet",-1
1057823,7490365,3857,"Ny Højen","hamlet",-1
1053573,7497184,3857,"Nørre Vilstrup","hamlet",-1
1087955,7506749,3857,"Hostrup","hamlet",-1
1022610,7516432,3857,"Uhe","hamlet",-1
1015054,7529835,3857,"Store Vorslunde","hamlet",-1
1013505,7541388,3857,"Drantum","hamlet",-1
1122990,7781644,3857,"Langholt","hamlet",-1
1099284,7791439,3857,"Nørhalne","hamlet",-1
1133232,7575029,3857,"Hørret","hamlet",-1
1124289,7611988,3857,"Grundfør","hamlet",-1
1109961,7577271,3857,"Jeksen","hamlet",-1
1047261,7597444,3857,"Kragelund","hamlet",-1
1049786,7594513,3857,"Buskhede","hamlet",-1
1059987,7471823,3857,"Møsvrå","hamlet",-1
1090081,7522843,3857,"Oens","hamlet",-1
1122132,7555322,3857,"Fensholt","hamlet",-1
1125406,7555454,3857,"Snærild","hamlet",-1
1167083,7422118,3857,"Sønder Nærå","hamlet",-1
1117907,7592469,3857,"Lyngby","hamlet",-1
1373430,7433220,3857,"Magleby","hamlet",-1
1380821,7430026,3857,"Gjorslev Huse","hamlet",-1
1380816,7428861,3857,"Holtug","hamlet",-1
1382169,7425796,3857,"Sigerslev","hamlet",-1
1379414,7415305,3857,"Lille Heddinge","hamlet",-1
1032527,7379204,3857,"Nr Hostrup","hamlet",-1
1369553,7409481,3857,"Lund","hamlet",-1
1365892,7410469,3857,"Lille Torøje","hamlet",-1
1361005,7411664,3857,"Vemmetofte","hamlet",-1
1060507,7440910,3857,"Sjølund","hamlet",-1
1071229,7362963,3857,"Over Blåkrog","hamlet",-1
910737,7507041,3857,"Henne Strand","hamlet",-1
1063089,7441038,3857,"Grønningshoved","hamlet",-1
1047839,7353726,3857,"Holmgard","hamlet",-1
1013637,7381513,3857,"Bovlund Bjerg","hamlet",-1
1124335,7561089,3857,"Drammelstrup","hamlet",-1
1286288,7304248,3857,"Skottemarke","hamlet",-1
1279858,7307459,3857,"Hillestolpe","hamlet",-1
1274275,7306055,3857,"Gammel Holeby","hamlet",-1
1082338,7352720,3857,"Øster Sottrup","hamlet",-1
1079156,7354946,3857,"Vester Snogbæk","hamlet",-1
1081430,7357144,3857,"Øster Snogbæk","hamlet",-1
1101219,7337025,3857,"Sønderby","hamlet",-1
1104738,7337828,3857,"Damkobbel","hamlet",-1
1278972,7302846,3857,"Torslunde","hamlet",-1
1279025,7300756,3857,"Assenbølle","hamlet",-1
1273419,7298411,3857,"Hyldetofte","hamlet",-1
1274675,7295764,3857,"Pilet","hamlet",-1
981450,7392399,3857,"Øster Gasse","hamlet",-1
1274125,7331617,3857,"Reersnæs","hamlet",-1
1227620,7339263,3857,"Tårs","hamlet",-1
1236601,7343805,3857,"Købelev","hamlet",-1
1351178,7327918,3857,"Hesnæs","hamlet",-1
1052735,7480707,3857,"Egeland","hamlet",-1
1051421,7478946,3857,"Øster Starup","hamlet",-1
1036613,7471064,3857,"Jordrup","hamlet",-1
1057769,7494338,3857,"Gammel Højen","hamlet",-1
1062674,7486991,3857,"Klattrup","hamlet",-1
1062549,7489306,3857,"Horsted","hamlet",-1
1068965,7500457,3857,"Bybæk","hamlet",-1
1123149,7593500,3857,"True","hamlet",-1
1348211,7370547,3857,"Kindvig","hamlet",-1
1348764,7369181,3857,"Sageby","hamlet",-1
1125305,7563393,3857,"Ballen","hamlet",-1
1047100,7498774,3857,"Kærbølling","hamlet",-1
1240379,7324548,3857,"Holleby","hamlet",-1
1243769,7321425,3857,"Arninge","hamlet",-1
1278846,7295595,3857,"Sjæltofte","hamlet",-1
1281718,7298844,3857,"Torpe","hamlet",-1
1123716,7562749,3857,"Bøgeskov","hamlet",-1
1073960,7489775,3857,"Toftum","hamlet",-1
1054406,7513397,3857,"Brandbjerg","hamlet",-1
1063863,7515422,3857,"Ulkær","hamlet",-1
1301609,7402742,3857,"Dyves Bro","hamlet",-1
962761,7498406,3857,"Hodde","hamlet",-1
973003,7431743,3857,"Kærbøl","hamlet",-1
1046836,7670040,3857,"Skals","hamlet",-1
1267403,7306000,3857,"Nebbelunde","hamlet",-1
1270833,7305512,3857,"Sædinge","hamlet",-1
1258863,7300560,3857,"Bredfjed","hamlet",-1
1262855,7308130,3857,"Viet","hamlet",-1
1248822,7319018,3857,"Græshave","hamlet",-1
970764,7438297,3857,"Jedsted","hamlet",-1
973970,7438812,3857,"Brokær","hamlet",-1
1350420,7513480,3857,"Svestrup","hamlet",-1
969585,7435508,3857,"Hillerup","hamlet",-1
1281357,7457489,3857,"Bromme","hamlet",-1
1273916,7466352,3857,"Skellebjerg","hamlet",-1
972067,7430882,3857,"Nørre Farup","hamlet",-1
1025133,7480951,3857,"Vester Torsted","hamlet",-1
1242468,7485368,3857,"Ugerløse","hamlet",-1
1220104,7505659,3857,"Ulstrup","hamlet",-1
1257935,7491751,3857,"Løgtved Huse","hamlet",-1
983602,7420272,3857,"Seem Mejeriby","hamlet",-1
976877,7422160,3857,"Lustrup","hamlet",-1
1078813,7505932,3857,"Daugård Station","hamlet",-1
1150308,7611813,3857,"Grevelund","hamlet",-1
1190968,7394490,3857,"Galdbjerg","hamlet",-1
1171787,7628356,3857,"Astrup","hamlet",-1
1185645,7622845,3857,"Horstved","hamlet",-1
1191022,7622590,3857,"Drammelstrup","hamlet",-1
1046372,7434602,3857,"Frørup","hamlet",-1
1148786,7608452,3857,"Åstrup","hamlet",-1
1299296,7530274,3857,"Lestrup","hamlet",-1
1145440,7706152,3857,"Helberskov","hamlet",-1
1298977,7523208,3857,"Frostrup","hamlet",-1
1296088,7520324,3857,"Atterup","hamlet",-1
1366138,7481104,3857,"Kildebrønde","hamlet",-1
923878,7597349,3857,"Tim","hamlet",-1
922206,7587153,3857,"Hee","hamlet",-1
914015,7621638,3857,"Nørhede Øst","hamlet",-1
986868,7690164,3857,"Krejbjerg","hamlet",-1
937302,7558345,3857,"Dejbjerg","hamlet",-1
951203,7610824,3857,"Vind Kirke","hamlet",-1
1102137,7512773,3857,"Ravnholt","hamlet",-1
1165866,7390310,3857,"Stenskov Huse","hamlet",-1
993901,7687913,3857,"Holmehuse","hamlet",-1
1125134,7441274,3857,"Gadsbølle","hamlet",-1
1125983,7442545,3857,"Andebølle","hamlet",-1
1123686,7447105,3857,"Paddesø","hamlet",-1
1120325,7446703,3857,"Kryb-i-Ly","hamlet",-1
1117871,7447618,3857,"Sletterød","hamlet",-1
1116694,7450261,3857,"Fjellerup","hamlet",-1
980539,7680048,3857,"Vejby","hamlet",-1
1110570,7453192,3857,"Køstrup","hamlet",-1
1107764,7454019,3857,"Vejrup","hamlet",-1
1097011,7447184,3857,"Udby","hamlet",-1
1108619,7521253,3857,"Brund","hamlet",-1
1120991,7408825,3857,"Voldtofte","hamlet",-1
985036,7674161,3857,"Håsum","hamlet",-1
1210019,7361514,3857,"Botofte","hamlet",-1
1202595,7348394,3857,"Pederstrup","hamlet",-1
925858,7580622,3857,"No","hamlet",-1
1035939,7366811,3857,"Hjordkær","hamlet",-1
1124803,7569884,3857,"Tiset","hamlet",-1
1050010,7504452,3857,"Rugballe","hamlet",-1
1049980,7502806,3857,"Jennum","hamlet",-1
1127052,7569786,3857,"Battrup","hamlet",-1
1129904,7568107,3857,"Tander","hamlet",-1
1270298,7325578,3857,"Sørup","hamlet",-1
994938,7480430,3857,"Hovborg","hamlet",-1
1003348,7667209,3857,"Bilstrup","hamlet",-1
983979,7498145,3857,"Kroager","hamlet",-1
983946,7498020,3857,"Stenderup","hamlet",-1
1010933,7485275,3857,"Vorbasse","hamlet",-1
1001971,7497997,3857,"Hejnsvig","hamlet",-1
1135509,7573393,3857,"Langballe","hamlet",-1
1094750,7347583,3857,"Spang","hamlet",-1
1010586,7669135,3857,"Dommerby","hamlet",-1
1095718,7347517,3857,"Spang Vade","hamlet",-1
1097079,7346764,3857,"Vollerup","hamlet",-1
1109702,7542205,3857,"Åes","hamlet",-1
1114120,7551791,3857,"Vedslet","hamlet",-1
1114295,7553069,3857,"Assendrup","hamlet",-1
1049166,7353169,3857,"Stevninghus","hamlet",-1
956618,7555640,3857,"Faster","hamlet",-1
1158617,7379919,3857,"Gundestrup","hamlet",-1
1070779,7810943,3857,"Hune","hamlet",-1
912977,7621794,3857,"Nørhede Vest","hamlet",-1
911391,7619744,3857,"Sønder Nissum","hamlet",-1
